timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1539083108087,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-26,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108088,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-26,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108089,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-26,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108090,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-26,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108095,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-27,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108095,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-27,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108096,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-27,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108097,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-27,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108098,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-27,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108099,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-27,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108106,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-28,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108106,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-28,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108107,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-28,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108108,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-28,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108109,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-28,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108110,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-28,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108116,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-29,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108116,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-29,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108117,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-29,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108118,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-29,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108119,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-29,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108120,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-29,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108127,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-30,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108127,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-30,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108128,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-30,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108129,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-30,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108130,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-30,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108131,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-30,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108136,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-31,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108137,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-31,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108137,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-31,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108139,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-31,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108139,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-31,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108141,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-31,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108147,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-32,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108147,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-32,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108148,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-32,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108149,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-32,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108150,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-32,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108151,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-32,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108156,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-33,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108157,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-33,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108158,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-33,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108159,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-33,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108160,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-33,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108161,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-33,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108167,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-34,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108168,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-34,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108169,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-34,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108170,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-34,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108171,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-34,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108172,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-34,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108177,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-35,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108178,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-35,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108178,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-35,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108180,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-35,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108180,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-35,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108181,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-35,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108188,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-36,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108188,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-36,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108189,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-36,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108190,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-36,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108191,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-36,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108192,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-36,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108199,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-37,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108199,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-37,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108200,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-37,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108201,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-37,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108202,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-37,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108203,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-37,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108209,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-38,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108209,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-38,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108210,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-38,text,true,,3908,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108212,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-38,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108213,2,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-38,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1539083108215,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-38,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108220,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-39,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108221,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-39,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108221,3,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-39,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,3,0,0
1539083108224,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-39,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108225,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-39,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108226,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-39,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108229,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-40,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108229,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-40,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108230,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-40,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108231,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-40,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108232,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-40,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108233,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-40,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108239,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-41,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108240,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-41,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108241,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-41,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108243,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-41,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108243,2,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-41,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1539083108245,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-41,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108249,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-42,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108249,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-42,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108250,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-42,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108252,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-42,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108252,2,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-42,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1539083108254,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-42,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108259,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-43,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108260,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-43,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108261,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-43,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108262,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-43,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108263,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-43,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108265,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-43,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108271,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-44,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108272,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-44,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108272,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-44,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108274,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-44,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108275,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-44,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108276,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-44,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108281,1,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-45,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,1,0,0
1539083108282,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-45,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108282,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-45,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108284,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-45,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108284,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-45,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108285,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-45,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108291,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-46,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108292,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-46,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108292,1,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-46,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,1,0,0
1539083108294,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-46,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108294,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-46,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108295,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-46,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108303,0,http://localhost/jpetstore/,200,HTTP/1.1 200,Thread Group 1-47,text,true,,1353,0,1,1,http://localhost:8080/jpetstore/,0,0,0
1539083108303,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-47,text,true,,5482,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1539083108304,2,http://localhost/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,200,HTTP/1.1 200,Thread Group 1-47,text,true,,3889,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action;jsessionid=3AD39CB8B56FDB42B44B9AEC56AA0E3B,2,0,0
1539083108306,0,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-47,text,true,,4795,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1539083108306,2,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-47,text,true,,3542,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1539083108308,1,http://localhost/jpetstore/actions/Catalog.action,200,HTTP/1.1 200,Thread Group 1-47,text,true,,4794,0,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
